index,id,org_id,url,species,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,color_tertiary,age,sex,size,coat,fixed,house_trained,declawed,special_needs,shots_current,env_children,env_dogs,env_cats,name,status,posted,contact_city,contact_state,contact_zip,contact_country,stateQ,accessed,description
793,45908139,UT48,https://www.petfinder.com/dog/daisy-45908139/ut/saint-george/providing-animals-with-support-paws-ut48/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Boxer,,FALSE,FALSE,,,,Adult,Female,Medium,,TRUE,FALSE,,FALSE,TRUE,,,,Daisy,adoptable,2019-09-08T19:01:37+0000,Saint George,UT,84790,US,89024,9/20/2019,"Our pets are spayed/neutered and current on vaccinations before their adoptions are finalized. Please call PAWS at 435-688-9748 for more information about this pet. If you are interested in adopting, please visit www.dixiepaws.org and submit an application."
794,45904804,UT77,https://www.petfinder.com/dog/chestnut-45904804/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cattle Dog,,TRUE,FALSE,,,,Baby,Male,Small,,FALSE,FALSE,,FALSE,TRUE,,,,Chestnut,adoptable,2019-09-08T06:31:09+0000,Kanab,UT,84741,US,89024,9/20/2019,"Adopt a friendly, playful, snuggly puppy! All Best Friends puppies are already spayed or neutered, microchipped, vaccinated, and infused with extra love and cuddles. They need to be taught all those good things that puppies need to learn in order to grow up to be adult dogs, of course. A puppy is a project! But there's nothing these little ones would love more than to grow right up into your family. This puppy was born in June 2019 and came from an animal rescue group in Arizona. If you're in love, please fill out an adoption survey and let's get started!"
795,45904795,UT77,https://www.petfinder.com/dog/pistachio-45904795/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cattle Dog,,TRUE,FALSE,,,,Baby,Male,Small,,FALSE,FALSE,,FALSE,TRUE,,,,Pistachio,adoptable,2019-09-08T06:31:05+0000,Kanab,UT,84741,US,89024,9/20/2019,"Adopt a friendly, playful, snuggly puppy! All Best Friends puppies are already spayed or neutered, microchipped, vaccinated, and infused with extra love and cuddles. They need to be taught all those good things that puppies need to learn in order to grow up to be adult dogs, of course. A puppy is a project! But there's nothing these little ones would love more than to grow right up into your family. This puppy was born in June 2019 and came from an animal rescue group in Arizona. If you're in love, please fill out an adoption survey and let's get started!"
796,45904791,UT77,https://www.petfinder.com/dog/yukon-45904791/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Border Collie,,TRUE,FALSE,,,,Baby,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Yukon,adoptable,2019-09-08T06:31:04+0000,Kanab,UT,84741,US,89024,9/20/2019,"Adopt a friendly, playful, snuggly puppy! All Best Friends puppies are already spayed or neutered, microchipped, vaccinated, and infused with extra love and cuddles. They need to be taught all those good things that puppies need to learn in order to grow up to be adult dogs, of course. A puppy is a project! But there's nothing these little ones would love more than to grow right up into your family. This puppy was born in May 2019 and came from an animal rescue group in Utah. If you're in love, please fill out an adoption survey and let's get started!"
797,45898997,UT195,https://www.petfinder.com/dog/gina-45898997/ut/apple-valley/blue-sky-foundation-for-animals-ut195/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Border Collie,Schnauzer,TRUE,FALSE,Gray / Blue / Silver,Black,White / Cream,Adult,Female,Medium,Wire,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,Gina,adoptable,2019-09-07T16:26:54+0000,Apple Valley,UT,84737,US,89024,9/20/2019,"Gina is about 3 years of and weighs about 30 pounds.  We think she is a Border Collie/Schnauzer cross.  She came to us surrendered by a local family with her two puppies.  The family had came to a local vet clinic asking that all three dogs be euthanized. 

Gina is very loving but can be selective about some other dogs.  She is high energy and would make an excellent hiking buddy.  She needs a fenced yard with an active home.  She is not a couch potato!!!

If you would like to meet Gina in person, she will be at PetSmart on Saturday from 12-4.  If you are interested in adopting Gina you can find an application at the link on this site."
798,45878760,UT177,https://www.petfinder.com/dog/jackson-45878760/ut/st-george/rsq-dogs-ut177/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Border Collie,Great Pyrenees,TRUE,FALSE,Black,White / Cream,,Young,Male,Large,Medium,TRUE,FALSE,,FALSE,TRUE,,TRUE,,Jackson,adoptable,2019-09-05T20:51:21+0000,St. George,UT,84790,US,89024,9/20/2019,"Jackson is a gorgeous Shepard/Pyrenees mix who is full of fun and energy.  He's still a youngster who could use some training and a knowledge of the breed would be helpful.  An active loving family would make a perfect furever home for this big boy.
All RSQ Dogs are chipped, fixed and up to date on shots before adoption.
To learn more about RSQ Dogs or to fill out an adoption form for any of our animals, check out the RSQ Dogs website at https://www.rsqdogsutah.org/animals-for-adoption."
799,45878449,UT177,https://www.petfinder.com/dog/finn-45878449/ut/st-george/rsq-dogs-ut177/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,Shepherd,TRUE,FALSE,Black,White / Cream,,Adult,Male,Large,Medium,TRUE,TRUE,,FALSE,TRUE,,,,Finn,adoptable,2019-09-05T20:37:10+0000,St. George,UT,84790,US,89024,9/20/2019,"Handsome Finn is a big boy who likes people and playing fetch. Probably about 2 years old, he walks well on a leash and knows some basic commands.  He can be dog selective so if your home has other pups, a meeting or two would be recommended prior to bringing him home.  Come see if Finn is the dog who makes your family complete.
All RSQ Dogs are chipped, fixed and up to date on shots before adoption.
To learn more about RSQ Dogs or to fill out an adoption form for any of our animals, check out the RSQ Dogs website at https://www.rsqdogsutah.org/animals-for-adoption."
800,45870425,UT77,https://www.petfinder.com/dog/memphis-minnie-45870425/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cattle Dog,,TRUE,FALSE,,,,Senior,Female,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Memphis Minnie,adoptable,2019-09-05T06:31:11+0000,Kanab,UT,84741,US,89024,9/20/2019,
801,45870424,UT77,https://www.petfinder.com/dog/jimi-hendrix-45870424/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shih Tzu,,TRUE,FALSE,,,,Senior,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Jimi Hendrix,adoptable,2019-09-05T06:31:09+0000,Kanab,UT,84741,US,89024,9/20/2019,
802,45870404,UT77,https://www.petfinder.com/dog/woody-45870404/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,,TRUE,FALSE,,,,Adult,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Woody,adoptable,2019-09-05T06:31:09+0000,Kanab,UT,84741,US,89024,9/20/2019,"This Hurricane Harvey survivor is always extremely wiggly and happy. Woody enjoys attention and cuddling with his friends once he has time to bond with them. He loves to play with toys and enjoys learning new tricks through training. Swimming in the pool is his favorite summer time activity and in winter he loves romping through the snow. He has done well with dogs the same size or bigger than him at Dogtown, though he takes a bit to warm up to new dogs. He would love to meet any potential new dog housemates at the Sanctuary."
803,45838677,UT77,https://www.petfinder.com/dog/b-dot-b-king-45838677/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,,TRUE,FALSE,,,,Senior,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,B.B. King,adoptable,2019-09-02T06:30:42+0000,Kanab,UT,84741,US,89024,9/20/2019,"This senior pup is convinced that he is still young! BB King may be 7 years old, but he has the energy of a puppy, he just moves a little slower. His favorite thing is going for walks, and he'll bounce around excitedly when he sees his leash. Once he's on the trail, he takes his time, sniffing the flowers and making sure to get lots of attention from the volunteers. He is a people dog and loves attention and pets. He lives with dogs here at the sanctuary and happily coexists with his runmates, he saves most of his energy for his people. BB King would probably love a soft couch to hang out on after his walks and someone he can snuggle up with at the end of the day. If you're looking for a sweet companion, BB King is waiting for you!"
804,45838669,UT77,https://www.petfinder.com/dog/gino-45838669/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,,TRUE,FALSE,,,,Young,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Gino,adoptable,2019-09-02T06:30:41+0000,Kanab,UT,84741,US,89024,9/20/2019,"Gino is young and active yet still very wary of the world around him due to lack of socialization earlier in life. Gino takes time to warm up to people, but he likes treats and will take them from your hand. When he has a dog friend nearby, Gino feels more comfortable and confident. He will press his nose against your leg to solicit petting then and he's really starting to enjoy it. Gino tends to feel overwhelmed when he's outside in an enclosed area and will try to find an escape route so it's important that he has a safe, secure yard along with a family who will take it slow with him when it comes to being in large outdoor spaces. A confident dog friend could really show Gino the ropes and help him feel more comfortable. Gino is a scruffy little teddy bear and his eyes show he really wants to learn all about the world, he just needs some time and patience from his new family."
805,45838672,UT77,https://www.petfinder.com/dog/marvin-45838672/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Australian Cattle Dog / Blue Heeler,,FALSE,FALSE,,,,Young,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Marvin,adoptable,2019-09-02T06:30:41+0000,Kanab,UT,84741,US,89024,9/20/2019,"Active, friendly, and fun all describe one-year-old Marvin. Marvin is always ready to hit the trails in Dogtown and have some fun with new people that he meets daily. He enjoys the company of people and dogs. When with dogs Marvin spends a lot of time wrestling and playing chase. Marvin is very smart and picks up on new things quickly. If you're looking for an active companion, come meet Marvin!"
806,45838666,UT77,https://www.petfinder.com/dog/muddy-waters-45838666/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Boxer,,TRUE,FALSE,,,,Senior,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Muddy Waters,adoptable,2019-09-02T06:30:40+0000,Kanab,UT,84741,US,89024,9/20/2019,"Hanging out with people must be one of Muddy Waters most favorite things. Never one to turn down affection, Muddy much prefers people to other dogs. Right now Muddy is working on walking calmly near other dogs and checking in with his handler. He's catching on quickly and is very smart. Muddy already knows how to sit and he's learning down. Muddy rides nicely in the car and although he was born in 2010, he's still up for long walks. Don't let Muddy's handsome frosty face fool you, he's still young at heart and ready to be your new buddy!"
807,45838667,UT77,https://www.petfinder.com/dog/billie-holiday-45838667/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,,TRUE,FALSE,,,,Senior,Female,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Billie Holiday,adoptable,2019-09-02T06:30:40+0000,Kanab,UT,84741,US,89024,9/20/2019,
808,45838665,UT77,https://www.petfinder.com/dog/may-45838665/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,Cattle Dog,TRUE,FALSE,,,,Adult,Female,Small,,TRUE,FALSE,,FALSE,TRUE,,,,May,adoptable,2019-09-02T06:30:40+0000,Kanab,UT,84741,US,89024,9/20/2019,"May is so pretty to look at, and she has a delightful personality to match.. She loves to train and run around, but then she can calm down with her human friends on the couch. May would love to meet any potential dog friends at the Sanctuary to make sure they will be friends before going home, but she would also love being your one and only."
809,45838663,UT77,https://www.petfinder.com/dog/etta-james-45838663/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,,TRUE,FALSE,,,,Senior,Female,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Etta James,adoptable,2019-09-02T06:30:39+0000,Kanab,UT,84741,US,89024,9/20/2019,"Let me tell you about a sweet dog named Etta James. She loves people especially ones who give her gentle massages and let her snooze in the sun. Etta James is hospice so she would rather not spend her time jogging or wrestling with energetic dogs since she is really a mellow mature gal. She would like a house full of soft beds, people who like snuggles and give her yummy treats. She would love a family that would share experiences and memories that are important to her. This amazing girl makes us smile every single day and she would be a wonderful soul-mate dog."
810,45838661,UT77,https://www.petfinder.com/dog/elijah-45838661/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Bluetick Coonhound,,TRUE,FALSE,,,,Young,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Elijah,adoptable,2019-09-02T06:30:39+0000,Kanab,UT,84741,US,89024,9/20/2019,"Elijah can not wait to go home with you! He is a happy go lucky, energetic and playful young man. Elijah thinks that everyone he meets is a long lost friend. Elijah would love to show off his little tricks for you! He is food motivated and ready to learn. He is definitely a people pleaser. He also enjoys car rides, hikes, toys and cuddling. Elijah loves life and is looking for someone to share it with. Elijah has made many dog friends here at the sanctuary and is very playful with them. If your dog or dogs are looking for a playful and loving companion then Elijah is your man. He also tends to think that every dog he meets is a long lost friend. He is a bit of a goofball and if he might be what you are looking for please contact Best Friends. Elijah can't wait to meet you!"
811,45833173,UT48,https://www.petfinder.com/dog/jack-45833173/ut/saint-george/providing-animals-with-support-paws-ut48/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Australian Cattle Dog / Blue Heeler,Boxer,TRUE,FALSE,,,,Baby,Male,Medium,,FALSE,FALSE,,FALSE,TRUE,,,,Jack,adoptable,2019-09-01T11:25:15+0000,Saint George,UT,84790,US,89024,9/20/2019,"Our pets are spayed/neutered and current on vaccinations before their adoptions are finalized. Please call PAWS at 435-688-9748 for more information about this pet. If you are interested in adopting, please visit www.dixiepaws.org and submit an application."
812,45767989,UT77,https://www.petfinder.com/dog/barley-45767989/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Corgi,,TRUE,FALSE,,,,Senior,Male,Medium,,TRUE,FALSE,,FALSE,TRUE,,,,Barley,adoptable,2019-08-28T06:30:53+0000,Kanab,UT,84741,US,89024,9/20/2019,"Barley is an outgoing little fluff ball who loves to go on adventures. His short little legs and his age have never held him back! He's always up for romping around, rolling on his back, and simply having a grand ol' time. Barley enjoys the company of his people friends and does very well after some relationship building. He would need his potential new family to come meet him at Dogtown to make sure it is a good fit. Although guarding has been a challenge for him, as a single dog in the home and patience from his people, he thrives! A couple of his all time favorite things to do are playing fetch with a rotation of squeaky toys and get pets when he's comfortable and ready."
813,45762322,UT177,https://www.petfinder.com/dog/avery-45762322/ut/st-george/rsq-dogs-ut177/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,Hound,TRUE,FALSE,"Tricolor (Brown, Black, & White)",,,Adult,Female,Medium,Medium,TRUE,TRUE,,FALSE,TRUE,,TRUE,,Avery,adoptable,2019-08-27T19:45:37+0000,St. George,UT,84790,US,89024,9/20/2019,"Wouldn't you love to come home to this beautiful girl's big smile?  Avery is a hound/shepard mix we're guessing 3-4 years old.  She has a petite frame and a very sweet disposition.  She knows her basic commands and walks well on a leash.  She is a bit of a jumper so a well fenced yard is important.   She'd make a pretty perfect addition to any family.
All RSQ Dogs are chipped, fixed and up to date on shots before adoption.
To learn more about RSQ Dogs or to fill out an adoption form for any of our animals, check out the RSQ Dogs website at https://www.rsqdogsutah.org/animals-for-adoption."
814,45745657,UT77,https://www.petfinder.com/dog/yam-45745657/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Border Collie,,TRUE,FALSE,,,,Baby,Female,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Yam,adoptable,2019-08-26T06:30:41+0000,Kanab,UT,84741,US,89024,9/20/2019,"Adopt a friendly, playful, snuggly puppy! All Best Friends puppies are already spayed or neutered, microchipped, vaccinated, and infused with extra love and cuddles. They need to be taught all those good things that puppies need to learn in order to grow up to be adult dogs, of course. A puppy is a project! But there's nothing these little ones would love more than to grow right up into your family. This puppy was born in May 2019 and came from an animal rescue group in Utah. If you're in love, please fill out an adoption survey and let's get started!"
815,45745654,UT77,https://www.petfinder.com/dog/russett-45745654/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Border Collie,,TRUE,FALSE,,,,Baby,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Russett,adoptable,2019-08-26T06:30:40+0000,Kanab,UT,84741,US,89024,9/20/2019,"Adopt a friendly, playful, snuggly puppy! All Best Friends puppies are already spayed or neutered, microchipped, vaccinated, and infused with extra love and cuddles. They need to be taught all those good things that puppies need to learn in order to grow up to be adult dogs, of course. A puppy is a project! But there's nothing these little ones would love more than to grow right up into your family. This puppy was born in May 2019 and came from an animal rescue group in Utah. If you're in love, please fill out an adoption survey and let's get started!"
816,45745648,UT77,https://www.petfinder.com/dog/jalapeno-45745648/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,,TRUE,FALSE,,,,Adult,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Jalapeno,adoptable,2019-08-26T06:30:39+0000,Kanab,UT,84741,US,89024,9/20/2019,"Are you looking to spice up your life? Check out Jalapeno! This boy is still a little shy, but his doggy friends are helping him come out of his shell. With some patience and delicious treats (chicken is his current favorite) he'll open up and let you see his great personality. He loves to go on walks with his friends and enjoys being out in the sun and fresh air. He's curious about new things, although approaches them with caution to make sure that he's staying inside his comfort zone. If you have a lot of love to give and the patience to help Jalapeno see that the world isn't so scary, he would love to learn and be your new best friend!"
817,45745651,UT77,https://www.petfinder.com/dog/griflet-45745651/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,,TRUE,FALSE,,,,Adult,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Griflet,adoptable,2019-08-26T06:30:39+0000,Kanab,UT,84741,US,89024,9/20/2019,"*ADOPTION PENDING* Adopt a friendly, playful, snuggly puppy! All Best Friends puppies are already spayed or neutered, microchipped, vaccinated, and infused with extra love and cuddles. They need to be taught all those good things that puppies need to learn in order to grow up to be adult dogs, of course. A puppy is a project! But there's nothing these little ones would love more than to grow right up into your family. This puppy was born in December 2015.If you're in love, please fill out an adoption survey and let's get started!"
818,45745645,UT77,https://www.petfinder.com/dog/phileas-45745645/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,,TRUE,FALSE,,,,Baby,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Phileas,adoptable,2019-08-26T06:30:39+0000,Kanab,UT,84741,US,89024,9/20/2019,"Adopt a friendly, playful, snuggly puppy! All Best Friends puppies are already spayed or neutered, microchipped, vaccinated, and infused with extra love and cuddles. They need to be taught all those good things that puppies need to learn in order to grow up to be adult dogs, of course. A puppy is a project! But there's nothing these little ones would love more than to grow right up into your family. This puppy was born in March 2019 and came from an animal rescue group in Arkansas. If you're in love, please fill out an adoption survey and let's get started!"
819,45745650,UT77,https://www.petfinder.com/dog/purple-viking-45745650/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Border Collie,,TRUE,FALSE,,,,Baby,Male,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Purple Viking,adoptable,2019-08-26T06:30:39+0000,Kanab,UT,84741,US,89024,9/20/2019,"Adopt a friendly, playful, snuggly puppy! All Best Friends puppies are already spayed or neutered, microchipped, vaccinated, and infused with extra love and cuddles. They need to be taught all those good things that puppies need to learn in order to grow up to be adult dogs, of course. A puppy is a project! But there's nothing these little ones would love more than to grow right up into your family. This puppy was born in May 2019 and came from an animal rescue group in Utah. If you're in love, please fill out an adoption survey and let's get started!"
820,45745641,UT77,https://www.petfinder.com/dog/jenny-45745641/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Collie,Great Pyrenees,TRUE,FALSE,,,,Adult,Female,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Jenny,adoptable,2019-08-26T06:30:38+0000,Kanab,UT,84741,US,89024,9/20/2019,
821,45745640,UT77,https://www.petfinder.com/dog/princess-aouda-45745640/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,,TRUE,FALSE,,,,Baby,Female,Small,,TRUE,FALSE,,FALSE,TRUE,,,,Princess Aouda,adoptable,2019-08-26T06:30:38+0000,Kanab,UT,84741,US,89024,9/20/2019,"Adopt a friendly, playful, snuggly puppy! All Best Friends puppies are already spayed or neutered, microchipped, vaccinated, and infused with extra love and cuddles. They need to be taught all those good things that puppies need to learn in order to grow up to be adult dogs, of course. A puppy is a project! But there's nothing these little ones would love more than to grow right up into your family. This puppy was born in March 2019 and came from an animal rescue group in Arkansas. If you're in love, please fill out an adoption survey and let's get started!"
822,45734919,UT114,https://www.petfinder.com/dog/sully-45734919/ut/hurricane/because-animals-matter-bam-ut114/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Retriever,Labrador Retriever,TRUE,FALSE,,,,Young,Male,Large,Medium,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,,SULLY,adoptable,2019-08-24T19:28:33+0000,Hurricane,UT,84737,US,89024,9/20/2019,"Silly puppy Sully is a big boy at almost 6-months old, with lots of personality and an eager to learn attitude. Sully was one of our Pixar puppies who unfortunately got displaced from his first adoptive home. He was a little too much puppy for that family, but with some more training and consistency he is likely to make someone very lucky. 
Sully can be a lot of puppy for other dogs too, so we would want to introduce any dog(s) you have to make sure they match well before he gets himself into trouble. 
He and his littermates showed off their confidence and smarts a few months ago and Sully already knows the importance of âsitâ â we expect he would be a quick study for other obedience or trick training when tasty treats are involved.

To meet Sully or find out more about him please text or call Julie at 435.773.5209.  His adoption fee is $150."
823,45734903,UT114,https://www.petfinder.com/dog/butch-45734903/ut/hurricane/because-animals-matter-bam-ut114/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,,TRUE,FALSE,Bicolor,,,Senior,Male,Small,Short,TRUE,TRUE,,FALSE,TRUE,,TRUE,,BUTCH,adoptable,2019-08-24T19:23:40+0000,Hurricane,UT,84737,US,89024,9/20/2019,"Butch joined the BAM family having been labeled a 17-year old dog who was likely more in need of a hospice home than typical rescue. Now that heâs in care and has been seen by vets we have the better assessment that he is still a senior, but more likely 10-13. Butch, however, has some neurological defects and impaired vision that can make him seem older. In spite of those physical setbacks Butch has learned how to cope with two groups of five or more dogs in both his foster home and at our adoption center where he spends most of his days. Butch will often motor around with a funny little wobble, but can see shapes or contrast well enough that he doesnât typically bump into things. 
Our biggest concern for this little guy is that he ate some gravel and had to undergo surgery to have rocks removed from his system that werenât moving either direction. This may be something he tried to do again if unsupervised, so we will be quite particular about the home we ends up in to ensure his health and well-being. 

To find out more about Butch, text or call Julie at 435.773.5209.  His adoption fee is $100 but Butch is also eligible for our Seniors Helping Seniors Program.  If you are 65 years of age or older, ask Julie about it.
"
824,45734856,UT114,https://www.petfinder.com/dog/dom-45734856/ut/hurricane/because-animals-matter-bam-ut114/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Basset Hound,Beagle,TRUE,FALSE,"Tricolor (Brown, Black, & White)",,,Adult,Male,Medium,Short,TRUE,TRUE,,FALSE,TRUE,FALSE,TRUE,,DOM,adoptable,2019-08-24T19:19:38+0000,Hurricane,UT,84737,US,89024,9/20/2019,"Dom is the most lovable puppy-dog-eyed Beagle/Bassett Hound blend youâll ever meet. This low-rider came to live at That BAM Place while suffering with Cherry Eye (it doesnât look great but is mostly cosmetic) but that is being corrected and after then heâll be ready for his new family. Dom has clearly lived in a home before and has pretty impressive manners â he does get up on our sofa and is still working on the dog door. Though Dom doesnât bay like a hound he has a bit of separation anxiety at the adoption center when he has to be put in his kennel while other dogs are out. This would likely be different in a home environment and we do offer trial placements to make sure our dog is right for you and your home.  Dom does not do well with young children.  
Dom gets along with the wide variety of dogs we have in residence with him, often napping with the smallest 6-pound dog. But Dom wouldnât mind being an only dog either as he seems to have more connection with our staff and volunteers than with the dogs, and prefers to be with people if given the choice. 

To find out more about Dom or arrange a meeting with him, contact Julie at 435.773.5209 by texting or calling.  His adoption fee is $125.
"
825,45734307,UT114,https://www.petfinder.com/dog/missy-45734307/ut/hurricane/because-animals-matter-bam-ut114/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cane Corso,Pit Bull Terrier,TRUE,FALSE,Gray / Blue / Silver,,,Adult,Female,Medium,Short,TRUE,TRUE,,FALSE,TRUE,,,,MISSY,adoptable,2019-08-24T18:24:20+0000,Hurricane,UT,84737,US,89024,9/20/2019,"Meet Missy! She might look tough but deep down she is just a softy that loves to give kisses and cuddles. She also loves to go on walks and car rides, gets a little sad when you leave her behind. She is very choosy on who her furry house companions are because she likes a lot of love so she does best being the only dog, however she doesnât mind other dogs visiting. Missy is 100% potty trained and would be best with older children because she needs a quiet environment. She is a wonderful dog who will be a great addition to someoneâs family. 
Missy is a gorgeous blue Cane Corso/Pit blend who was very reserved when she first joined BAM but has begun to come out of her shell in foster care. Weâre sure this means that an adoptive home would get to see even more of her personality shine. Missy would love a person or family that she didnât have to share with another dog. However, it may just be that she prefers to be the only girl dog in the home, so if you have a male dog and would like to introduce them we can facilitate that. 

Missy is a medium dog with a lot of muscle, so she would be a good exercise companion and it would help her stay fit too. 
To find out more about Missy text or call Julie at 435.773.5209.  Missy's adoption fee is $125."
826,45706365,UT77,https://www.petfinder.com/dog/addi-45706365/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Staffordshire Terrier,Boxer,TRUE,FALSE,,,,Senior,Female,Medium,,TRUE,FALSE,,FALSE,TRUE,,,,Addi,adoptable,2019-08-22T06:31:04+0000,Kanab,UT,84741,US,89024,9/20/2019,"With good looks and a sweet personality to match, this gal is a double threat! Addi is gentle and loving and warms up quickly to new people especially if you have treats! She is very intelligent and eager to learn and has a grade A sniffer perfect for practicing scent-work. Contact our adoptions team today because this sweet girl is ready to wiggle her way into your heart."
827,45706364,UT77,https://www.petfinder.com/dog/calvin-45706364/ut/kanab/best-friends-animal-society-ut77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,,TRUE,FALSE,,,,Senior,Male,Large,,TRUE,FALSE,,FALSE,TRUE,,,,Calvin,adoptable,2019-08-22T06:31:03+0000,Kanab,UT,84741,US,89024,9/20/2019,"This real life cartoon character is ready to make his way into tour home! Calvin is a big guy with an even bigger personality to match. Though he loves toys, he can play a little rough so we are practicing impulse control & trading. His favorite pass times at the sanctuary are lounging in the shade and romping around the dog park - he even likes to go for a dip in the pool! He's loved every person he's met here at the sanctuary. Contact our adoptions team if you're ready to add a little animation and a whole lot of love to your life."
